WNTJ_1_30_p100_r10_t1_c100e.dat;30;42;DP;SUCCESS;924;0.071311
WNTJ_1_30_p100_r10_t1_c100f.dat;30;40;DP;SUCCESS;748;0.056254
WNTJ_1_30_p100_r10_t1_c100g.dat;30;39;DP;SUCCESS;892;0.175928
WNTJ_1_30_p100_r10_t1_c100h.dat;30;36;DP;SUCCESS;783;0.03572
WNTJ_1_30_p100_r10_t1_c100i.dat;30;36;DP;SUCCESS;763;0.065993
WNTJ_1_30_p100_r10_t1_c100j.dat;30;41;DP;SUCCESS;610;0.143461
WNTJ_1_30_p100_r10_t20_c100g.dat;30;213;DP;SUCCESS;232;639.757
WNTJ_1_30_p100_r10_t5_c100a.dat;30;74;DP;SUCCESS;466;1.4088
WNTJ_1_30_p100_r10_t5_c100b.dat;30;55;DP;SUCCESS;532;1.20258
WNTJ_1_30_p100_r10_t5_c100c.dat;30;72;DP;SUCCESS;561;2.3827
WNTJ_1_30_p100_r10_t5_c100d.dat;30;70;DP;SUCCESS;904;0.683066
WNTJ_1_30_p100_r10_t5_c100f.dat;30;69;DP;SUCCESS;698;0.579559
WNTJ_1_30_p100_r10_t5_c100h.dat;30;81;DP;SUCCESS;535;2.51614
WNTJ_1_30_p100_r1_t10_c100a.dat;30;148;DP;SUCCESS;954;15.8341
WNTJ_1_30_p100_r1_t10_c100c.dat;30;185;DP;SUCCESS;832;22.7602
WNTJ_1_30_p100_r1_t1_c100a.dat;30;43;DP;SUCCESS;849;0.142785
WNTJ_1_30_p100_r1_t1_c100b.dat;30;59;DP;SUCCESS;1219;0.446368
WNTJ_1_30_p100_r1_t1_c100c.dat;30;50;DP;SUCCESS;964;0.213661
WNTJ_1_30_p100_r1_t1_c100e.dat;30;48;DP;SUCCESS;1308;0.189534
WNTJ_1_30_p100_r1_t1_c100g.dat;30;53;DP;SUCCESS;1126;0.300294
WNTJ_1_30_p100_r1_t1_c100h.dat;30;37;DP;SUCCESS;1062;0.051638
WNTJ_1_30_p100_r1_t1_c100i.dat;30;52;DP;SUCCESS;1070;0.059276
WNTJ_1_30_p100_r1_t5_c100a.dat;30;109;DP;SUCCESS;1057;8.69161
WNTJ_1_30_p100_r1_t5_c100b.dat;30;121;DP;SUCCESS;833;8.56731
WNTJ_1_30_p100_r1_t5_c100c.dat;30;156;DP;SUCCESS;786;8.25998
WNTJ_1_30_p100_r1_t5_c100d.dat;30;99;DP;SUCCESS;761;3.58969
WNTJ_1_30_p100_r1_t5_c100f.dat;30;90;DP;SUCCESS;1269;0.940487
WNTJ_1_30_p100_r1_t5_c100g.dat;30;87;DP;SUCCESS;912;1.575
WNTJ_1_30_p100_r1_t5_c100h.dat;30;113;DP;SUCCESS;999;2.44275
WNTJ_1_30_p100_r1_t5_c100j.dat;30;113;DP;SUCCESS;949;4.88559
WNTJ_1_30_p100_r20_t10_c100a.dat;30;103;DP;SUCCESS;436;7.67031
WNTJ_1_30_p100_r20_t10_c100g.dat;30;91;DP;SUCCESS;456;17.6252
WNTJ_1_30_p100_r20_t10_c100j.dat;30;92;DP;SUCCESS;274;9.34501
WNTJ_1_30_p100_r20_t1_c100a.dat;30;37;DP;SUCCESS;477;0.042741
WNTJ_1_30_p100_r20_t1_c100b.dat;30;34;DP;SUCCESS;781;0.028999
WNTJ_1_30_p100_r20_t1_c100c.dat;30;36;DP;SUCCESS;660;0.052229
WNTJ_1_30_p100_r20_t1_c100d.dat;30;37;DP;SUCCESS;343;0.089456
WNTJ_1_30_p100_r20_t1_c100e.dat;30;31;DP;SUCCESS;736;0.014907
WNTJ_1_30_p100_r20_t1_c100f.dat;30;35;DP;SUCCESS;636;0.054544
WNTJ_1_30_p100_r20_t1_c100g.dat;30;36;DP;SUCCESS;584;0.025984
WNTJ_1_30_p100_r20_t1_c100h.dat;30;33;DP;SUCCESS;480;0.024825
WNTJ_1_30_p100_r20_t1_c100i.dat;30;36;DP;SUCCESS;473;0.035488
WNTJ_1_30_p100_r20_t20_c100c.dat;30;119;DP;SUCCESS;261;13.4435
WNTJ_1_30_p100_r20_t20_c100g.dat;30;137;DP;SUCCESS;181;88.4075
WNTJ_1_30_p100_r20_t5_c100a.dat;30;60;DP;SUCCESS;333;1.74146
WNTJ_1_30_p100_r20_t5_c100c.dat;30;57;DP;SUCCESS;361;0.503974
WNTJ_1_30_p100_r20_t5_c100f.dat;30;58;DP;SUCCESS;569;0.620247
WNTJ_1_30_p100_r20_t5_c100g.dat;30;60;DP;SUCCESS;529;2.46192
WNTJ_1_30_p100_r20_t5_c100h.dat;30;64;DP;SUCCESS;465;1.32662
WNTJ_1_30_p100_r20_t5_c100i.dat;30;47;DP;SUCCESS;554;0.102738
WNTJ_1_30_p100_r5_t10_c100b.dat;30;126;DP;SUCCESS;698;15.3595
WNTJ_1_30_p100_r5_t1_c100a.dat;30;38;DP;SUCCESS;686;0.08156
WNTJ_1_30_p100_r5_t1_c100b.dat;30;49;DP;SUCCESS;962;0.045482
WNTJ_1_30_p100_r5_t1_c100c.dat;30;40;DP;SUCCESS;963;0.067497
WNTJ_1_30_p100_r5_t1_c100d.dat;30;46;DP;SUCCESS;902;0.067178
WNTJ_1_30_p100_r5_t1_c100e.dat;30;54;DP;SUCCESS;1085;0.09803
WNTJ_1_30_p100_r5_t1_c100f.dat;30;70;DP;SUCCESS;868;0.504745
WNTJ_1_30_p100_r5_t1_c100g.dat;30;49;DP;SUCCESS;971;0.269691
WNTJ_1_30_p100_r5_t1_c100h.dat;30;35;DP;SUCCESS;1044;0.04247
WNTJ_1_30_p100_r5_t1_c100i.dat;30;44;DP;SUCCESS;896;0.094337
WNTJ_1_30_p100_r5_t1_c100j.dat;30;47;DP;SUCCESS;1002;0.236458
WNTJ_1_30_p100_r5_t20_c100b.dat;30;245;DP;SUCCESS;451;432.086
WNTJ_1_30_p100_r5_t20_c100i.dat;30;205;DP;SUCCESS;591;21.6586
WNTJ_1_30_p100_r5_t5_c100a.dat;30;107;DP;SUCCESS;1014;3.36701
WNTJ_1_30_p100_r5_t5_c100b.dat;30;77;DP;SUCCESS;706;0.207877
WNTJ_1_30_p100_r5_t5_c100i.dat;30;67;DP;SUCCESS;926;0.168274
WNTJ_1_30_p100_r5_t5_c100j.dat;30;108;DP;SUCCESS;749;20.3528
WNTJ_1_50_p100_r10_t1_c100a.dat;50;63;DP;SUCCESS;1406;0.666299
WNTJ_1_50_p100_r10_t1_c100b.dat;50;75;DP;SUCCESS;1066;1.29175
WNTJ_1_50_p100_r10_t1_c100d.dat;50;82;DP;SUCCESS;1316;3.26697
WNTJ_1_50_p100_r10_t1_c100e.dat;50;82;DP;SUCCESS;1352;2.81764
WNTJ_1_50_p100_r10_t1_c100f.dat;50;79;DP;SUCCESS;1491;1.22912
WNTJ_1_50_p100_r10_t1_c100g.dat;50;69;DP;SUCCESS;1559;0.838122
WNTJ_1_50_p100_r10_t1_c100h.dat;50;74;DP;SUCCESS;1194;1.70491
WNTJ_1_50_p100_r10_t1_c100i.dat;50;76;DP;SUCCESS;1009;0.652701
WNTJ_1_50_p100_r10_t1_c100j.dat;50;86;DP;SUCCESS;1012;4.68875
